homophily,avg_degree,clustering_coefficient,power_law_exponent,density,triangle_density,node_count,avg_communities_per_node
,4.0476190476190474,0.35079365079365077,,0.09872241579558652,0.6666666666666666,42,1.0
,3.6875,0.23950892857142855,,0.05853174603174603,0.40625,64,1.0
,3.736842105263158,0.3385964912280701,,0.10099573257467995,0.5,38,1.0
,3.8181818181818183,0.2939393939393939,,0.18181818181818182,0.5909090909090909,22,1.0
,1.7777777777777777,0.0,,0.2222222222222222,0.0,9,1.0
,3.923076923076923,0.5807692307692307,,0.15692307692307692,1.0769230769230769,26,1.0
,4.421052631578948,0.4398496240601504,,0.24561403508771928,0.8947368421052632,19,1.0
,3.393939393939394,0.08737373737373737,,0.052214452214452214,0.12121212121212122,66,1.0
,4.148148148148148,0.5934744268077601,,0.15954415954415954,1.2962962962962963,27,1.0
,3.6470588235294117,0.16470588235294115,,0.11051693404634581,0.3235294117647059,34,1.0
,4.0,0.3773809523809524,,0.14814814814814814,0.6785714285714286,28,1.0
,3.5384615384615383,0.19615384615384618,,0.14153846153846153,0.2692307692307692,26,1.0
,4.153846153846154,0.31227106227106216,,0.16615384615384615,0.7307692307692307,26,1.0
,4.214285714285714,0.25595238095238093,,0.15608465608465608,0.6428571428571429,28,1.0
,4.315789473684211,0.6280701754385966,,0.23976608187134502,1.4210526315789473,19,1.0
,4.6,0.565,,0.24210526315789474,1.5,20,1.0
,4.9,0.49333333333333346,,0.2578947368421053,1.55,20,1.0
,3.5714285714285716,0.2246031746031746,,0.08710801393728224,0.3333333333333333,42,1.0
,3.619047619047619,0.25555555555555565,,0.08826945412311266,0.42857142857142855,42,1.0
,3.3333333333333335,0.3622222222222222,,0.23809523809523808,0.4,15,1.0
,3.4545454545454546,0.4636363636363636,,0.34545454545454546,0.5454545454545454,11,1.0
,3.4,0.2899999999999999,,0.37777777777777777,0.4,10,1.0
,4.0,0.3166666666666666,,0.36363636363636365,0.8333333333333334,12,1.0
,3.466666666666667,0.18222222222222223,,0.11954022988505747,0.3,30,1.0
,3.466666666666667,0.2711111111111111,,0.24761904761904763,0.4,15,1.0
,4.0,0.7399999999999999,,0.4444444444444444,1.4,10,1.0
,3.7777777777777777,0.3611111111111111,,0.2222222222222222,0.7777777777777778,18,1.0
,3.6363636363636362,0.23939393939393938,,0.17316017316017315,0.5454545454545454,22,1.0
,3.6666666666666665,0.3416666666666666,,0.3333333333333333,0.5,12,1.0
,3.888888888888889,0.5546296296296297,,0.1111111111111111,1.0,36,1.0
,3.4,0.15333333333333335,,0.11724137931034483,0.23333333333333334,30,1.0
,3.388888888888889,0.3240740740740741,,0.09682539682539683,0.5,36,1.0
,3.515151515151515,0.6585858585858586,,0.10984848484848485,0.9393939393939394,33,1.0
,3.9166666666666665,0.274404761904762,,0.08333333333333333,0.5625,48,1.0
,3.8518518518518516,0.5839506172839506,,0.14814814814814814,1.037037037037037,27,1.0
,4.0,0.5604938271604938,,0.15384615384615385,1.0740740740740742,27,1.0
,3.625,0.43333333333333335,,0.24166666666666667,0.625,16,1.0
,4.0,0.8285714285714285,,0.6666666666666666,1.5714285714285714,7,1.0
,3.5,0.4833333333333333,,0.23333333333333334,0.6875,16,1.0
,3.657142857142857,0.41428571428571437,,0.10756302521008404,0.6857142857142857,35,1.0
,3.9285714285714284,0.5821428571428571,,0.1455026455026455,1.1071428571428572,28,1.0
,4.05,0.5849999999999999,,0.10384615384615385,1.175,40,1.0
,3.923076923076923,0.5897435897435896,,0.15692307692307692,1.1153846153846154,26,1.0
,3.7083333333333335,0.27202380952380956,,0.07890070921985816,0.5416666666666666,48,1.0
,3.7333333333333334,0.6666666666666666,,0.26666666666666666,1.0666666666666667,15,1.0
,4.0,0.7272727272727272,,0.4,1.3636363636363635,11,1.0
,3.92,0.2713333333333334,,0.08,0.62,50,1.0
,3.888888888888889,0.46481481481481474,,0.22875816993464052,0.8888888888888888,18,1.0
,4.105263157894737,0.4666666666666668,,0.22807017543859648,1.0,19,1.0
,3.2857142857142856,0.23095238095238094,,0.25274725274725274,0.2857142857142857,14,1.0
,4.095238095238095,0.6,,0.20476190476190476,1.1428571428571428,21,1.0
,3.135135135135135,0.05045045045045045,,0.08708708708708708,0.08108108108108109,37,1.0
,4.041666666666667,0.22867063492063486,,0.08599290780141844,0.5625,48,1.0
,4.08,0.4074285714285715,,0.17,0.88,25,1.0
,4.071428571428571,0.2892857142857142,,0.15079365079365079,0.6428571428571429,28,1.0
,3.393939393939394,0.1707070707070707,,0.10606060606060606,0.2727272727272727,33,1.0
,3.4482758620689653,0.19425287356321838,,0.12315270935960591,0.3103448275862069,29,1.0
,3.878787878787879,0.3666666666666667,,0.12121212121212122,0.7272727272727273,33,1.0
,4.0,0.3388888888888888,,0.13793103448275862,0.6,30,1.0
,4.0,0.49401154401154396,,0.125,1.121212121212121,33,1.0
,3.75,0.39062500000000006,,0.12096774193548387,0.71875,32,1.0
,4.428571428571429,0.5914965986394557,,0.164021164021164,1.4285714285714286,28,1.0
,3.72972972972973,0.3009009009009008,,0.1036036036036036,0.5945945945945946,37,1.0
,3.7777777777777777,0.3472222222222223,,0.10793650793650794,0.6388888888888888,36,1.0
,4.157894736842105,0.37130325814536347,,0.112375533428165,0.7368421052631579,38,1.0
,3.945945945945946,0.3897039897039898,,0.10960960960960961,0.8378378378378378,37,1.0
,4.470588235294118,0.30882352941176466,,0.1354723707664884,0.7352941176470589,34,1.0
,3.8333333333333335,0.23611111111111108,,0.16666666666666666,0.5833333333333334,24,1.0
,3.76,0.20799999999999996,,0.15666666666666668,0.44,25,1.0
,3.707317073170732,0.6097560975609757,,0.09268292682926829,1.0,41,1.0
,3.7777777777777777,0.2261022927689595,,0.1452991452991453,0.5555555555555556,27,1.0
,3.6153846153846154,0.15128205128205127,,0.14461538461538462,0.38461538461538464,26,1.0
,3.92,0.2826666666666667,,0.16333333333333333,0.68,25,1.0
,4.222222222222222,0.31075837742504403,,0.1623931623931624,0.8148148148148148,27,1.0
,3.8,0.26833333333333326,,0.2,0.55,20,1.0
,3.3,0.1744047619047619,,0.08461538461538462,0.3,40,1.0
,3.7142857142857144,0.15396825396825395,,0.18571428571428572,0.2857142857142857,21,1.0
,3.473684210526316,0.7842105263157895,,0.19298245614035087,1.0526315789473684,19,1.0
,3.5555555555555554,0.8037037037037037,,0.10158730158730159,1.1111111111111112,36,1.0
,3.5625,0.3041666666666667,,0.11491935483870967,0.53125,32,1.0
,3.857142857142857,0.3857142857142857,,0.14285714285714285,0.6785714285714286,28,1.0
,3.081081081081081,0.06537966537966537,,0.08558558558558559,0.1891891891891892,37,1.0
,4.111111111111111,0.6833333333333333,,0.24183006535947713,1.3888888888888888,18,1.0
,4.105263157894737,0.6491228070175439,,0.22807017543859648,1.3157894736842106,19,1.0
,4.181818181818182,0.6242424242424242,,0.19913419913419914,1.3181818181818181,22,1.0
,3.255813953488372,0.3410852713178296,,0.07751937984496124,0.5116279069767442,43,1.0
,3.8333333333333335,0.26746031746031745,,0.16666666666666666,0.5833333333333334,24,1.0
,4.4,0.5733333333333334,,0.3142857142857143,1.3333333333333333,15,1.0
,3.2857142857142856,0.3,,0.25274725274725274,0.42857142857142855,14,1.0
,4.125,0.30281084656084656,,0.08776595744680851,0.7083333333333334,48,1.0
,4.304347826086956,0.27629399585921316,,0.09565217391304348,0.7608695652173914,46,1.0
,3.8461538461538463,0.2347985347985348,,0.15384615384615385,0.5384615384615384,26,1.0
,4.48,0.5427619047619047,,0.18666666666666668,1.32,25,1.0
,4.318181818181818,0.3071789321789322,,0.10042283298097252,0.8181818181818182,44,1.0
,3.8974358974358974,0.2382173382173382,,0.10256410256410256,0.4358974358974359,39,1.0
,4.051282051282051,0.2836385836385837,,0.10661268556005399,0.5384615384615384,39,1.0
,3.7777777777777777,0.2759259259259259,,0.1452991452991453,0.5185185185185185,27,1.0
,4.461538461538462,0.42527472527472526,,0.17846153846153845,1.0769230769230769,26,1.0
,4.48,0.42,,0.18666666666666668,1.12,25,1.0
,3.7435897435897436,0.2148962148962149,,0.09851551956815115,0.358974358974359,39,1.0
,4.384615384615385,0.4122710622710622,,0.1753846153846154,1.0,26,1.0
,4.461538461538462,0.4873626373626373,,0.17846153846153845,1.2307692307692308,26,1.0
,3.923076923076923,0.41666666666666674,,0.15692307692307692,0.7307692307692307,26,1.0
,3.176470588235294,0.22058823529411764,,0.0962566844919786,0.3235294117647059,34,1.0
,4.5,0.48619047619047634,,0.23684210526315788,1.1,20,1.0
,3.9,0.3275,,0.20526315789473684,0.65,20,1.0
,3.8947368421052633,0.3280701754385965,,0.21637426900584794,0.5263157894736842,19,1.0
,3.7777777777777777,0.2833333333333333,,0.2222222222222222,0.3888888888888889,18,1.0
,2.5454545454545454,0.03434343434343434,,0.07954545454545454,0.09090909090909091,33,1.0
,3.8666666666666667,0.35333333333333333,,0.2761904761904762,0.7333333333333333,15,1.0
,4.529411764705882,0.29467787114845934,,0.13725490196078433,0.7941176470588235,34,1.0
,4.642857142857143,0.33367346938775505,,0.17195767195767195,0.9642857142857143,28,1.0
,4.647058823529412,0.5142857142857142,,0.1408199643493761,1.411764705882353,34,1.0
,4.0,0.4377777777777778,,0.2857142857142857,1.0,15,1.0
,3.7142857142857144,0.5166666666666666,,0.2857142857142857,0.9285714285714286,14,1.0
,3.8076923076923075,0.24615384615384622,,0.0746606334841629,0.4423076923076923,52,1.0
,3.8,0.2516666666666667,,0.2,0.5,20,1.0
,4.1,0.3666666666666668,,0.21578947368421053,0.8,20,1.0
,3.7,0.19499999999999998,,0.19473684210526315,0.4,20,1.0
,3.5294117647058822,0.6764705882352942,,0.22058823529411764,1.0,17,1.0
,4.0,0.7055555555555556,,0.36363636363636365,1.3333333333333333,12,1.0
,3.0833333333333335,0.07361111111111111,,0.13405797101449277,0.125,24,1.0
,4.043478260869565,0.7072463768115942,,0.08985507246376812,1.3478260869565217,46,1.0
,4.0,0.7384615384615386,,0.3333333333333333,1.3846153846153846,13,1.0
,3.75,0.39960317460317457,,0.16304347826086957,0.8333333333333334,24,1.0
,3.8333333333333335,0.6305555555555555,,0.3484848484848485,1.0833333333333333,12,1.0
,4.0,0.7333333333333334,,0.36363636363636365,1.5833333333333333,12,1.0
,3.7142857142857144,0.6809523809523809,,0.2857142857142857,1.1428571428571428,14,1.0
,3.8,0.275,,0.2,0.45,20,1.0
,3.5,0.15476190476190474,,0.12962962962962962,0.21428571428571427,28,1.0
,3.1666666666666665,0.1013888888888889,,0.13768115942028986,0.20833333333333334,24,1.0
,4.0,0.7833333333333333,,0.36363636363636365,1.4166666666666667,12,1.0
,3.3846153846153846,0.22051282051282056,,0.13538461538461538,0.4230769230769231,26,1.0
,4.181818181818182,0.3318181818181818,,0.19913419913419914,0.8636363636363636,22,1.0
,2.6666666666666665,0.15277777777777776,,0.04519774011299435,0.11666666666666667,60,1.0
,3.6923076923076925,0.26007326007326004,,0.09716599190283401,0.5128205128205128,39,1.0
,3.923076923076923,0.23846153846153847,,0.15692307692307692,0.6153846153846154,26,1.0
,3.6,0.7866666666666666,,0.2571428571428571,1.1333333333333333,15,1.0
,3.36,0.6546666666666667,,0.14,0.88,25,1.0
,3.4857142857142858,0.5876190476190476,,0.10252100840336134,0.8571428571428571,35,1.0
,3.8285714285714287,0.5790476190476193,,0.11260504201680673,1.0285714285714285,35,1.0
,3.6842105263157894,0.6894736842105265,,0.09957325746799431,1.105263157894737,38,1.0
,4.157894736842105,0.5561403508771929,,0.112375533428165,1.105263157894737,38,1.0
,4.121212121212121,0.6494949494949495,,0.12878787878787878,1.3636363636363635,33,1.0
,3.8125,0.596875,,0.12298387096774194,1.0625,32,1.0
,3.6666666666666665,0.6063492063492064,,0.08943089430894309,0.9523809523809523,42,1.0
,3.619047619047619,0.5706349206349206,,0.08826945412311266,0.9047619047619048,42,1.0
,3.8048780487804876,0.5707317073170733,,0.0951219512195122,1.024390243902439,41,1.0
,3.6,0.6025,,0.09230769230769231,0.925,40,1.0
,4.0,0.5926065162907268,,0.10810810810810811,1.105263157894737,38,1.0
,4.558139534883721,0.513953488372093,,0.10852713178294573,1.2790697674418605,43,1.0
,2.4242424242424243,0.0101010101010101,,0.037296037296037296,0.030303030303030304,66,1.0
,4.055555555555555,0.5527777777777777,,0.11587301587301588,1.1666666666666667,36,1.0
,3.608695652173913,0.42826086956521736,,0.08019323671497584,0.6521739130434783,46,1.0
,3.6363636363636362,0.09660894660894662,,0.055944055944055944,0.15151515151515152,66,1.0
,4.095238095238095,0.5460317460317461,,0.20476190476190476,1.0952380952380953,21,1.0
,4.454545454545454,0.49393939393939396,,0.21212121212121213,1.1818181818181819,22,1.0
,4.380952380952381,0.5333333333333334,,0.21904761904761905,1.2857142857142858,21,1.0
,4.571428571428571,0.48730158730158735,,0.22857142857142856,1.2857142857142858,21,1.0
,4.2926829268292686,0.2707317073170732,,0.1073170731707317,0.5609756097560976,41,1.0
,4.482758620689655,0.5039408866995074,,0.16009852216748768,1.2413793103448276,29,1.0
,4.466666666666667,0.4960317460317461,,0.15402298850574714,1.1666666666666667,30,1.0
,4.533333333333333,0.504920634920635,,0.15632183908045977,1.2333333333333334,30,1.0
,4.487804878048781,0.4829268292682926,,0.11219512195121951,1.170731707317073,41,1.0
,4.756756756756757,0.5212355212355211,,0.13213213213213212,1.4324324324324325,37,1.0
,3.923076923076923,0.5879120879120879,,0.15692307692307692,1.0384615384615385,26,1.0
,3.8378378378378377,0.6531531531531533,,0.1066066066066066,1.135135135135135,37,1.0
,3.56,0.15666666666666668,,0.07265306122448979,0.2,50,1.0
,4.148148148148148,0.6061728395061728,,0.15954415954415954,1.2592592592592593,27,1.0
,4.529411764705882,0.47787114845938383,,0.13725490196078433,1.2941176470588236,34,1.0
,4.625,0.49419642857142854,,0.14919354838709678,1.40625,32,1.0
,4.514285714285714,0.5146938775510205,,0.13277310924369748,1.3428571428571427,35,1.0
,4.4324324324324325,0.49858429858429865,,0.12312312312312312,1.2432432432432432,37,1.0
,4.625,0.301388888888889,,0.09840425531914894,0.8333333333333334,48,1.0
,3.6097560975609757,0.6227642276422766,,0.09024390243902439,0.975609756097561,41,1.0
,4.551724137931035,0.5144499178981938,,0.1625615763546798,1.2758620689655173,29,1.0
,3.793103448275862,0.2225779967159278,,0.06654567453115548,0.41379310344827586,58,1.0
,3.754385964912281,0.2778613199665832,,0.06704260651629072,0.49122807017543857,57,1.0
,5.0476190476190474,0.5086167800453516,,0.2523809523809524,1.619047619047619,21,1.0
,4.777777777777778,0.4925925925925927,,0.28104575163398693,1.3888888888888888,18,1.0
,3.9523809523809526,0.2880952380952381,,0.09639953542392567,0.5952380952380952,42,1.0
,4.1,0.2633333333333333,,0.10512820512820513,0.6,40,1.0
,3.2432432432432434,0.09214929214929213,,0.044427989633469084,0.21621621621621623,74,1.0
,3.8636363636363638,0.2742424242424242,,0.08985200845665962,0.5,44,1.0
,4.5,0.2204545454545454,,0.10465116279069768,0.5909090909090909,44,1.0
,4.2,0.5666666666666667,,0.1076923076923077,1.225,40,1.0
,4.181818181818182,0.28376623376623383,,0.09725158562367865,0.6363636363636364,44,1.0
,4.238095238095238,0.34982993197278905,,0.10336817653890824,0.8333333333333334,42,1.0
,4.093023255813954,0.30243632336655596,,0.09745293466223699,0.627906976744186,43,1.0
,4.487804878048781,0.5406504065040648,,0.11219512195121951,1.3170731707317074,41,1.0
,3.7551020408163267,0.2755102040816326,,0.0782312925170068,0.46938775510204084,49,1.0
,2.7142857142857144,0.08214285714285711,,0.04935064935064935,0.10714285714285714,56,1.0
,4.590909090909091,0.3477272727272728,,0.10676532769556026,0.8863636363636364,44,1.0
,3.619047619047619,0.6666666666666666,,0.08826945412311266,1.0238095238095237,42,1.0
,3.8536585365853657,0.6788617886178864,,0.09634146341463415,1.2195121951219512,41,1.0
,3.7560975609756095,0.6747967479674797,,0.09390243902439024,1.146341463414634,41,1.0
,3.727272727272727,0.6659090909090909,,0.08668076109936575,1.0909090909090908,44,1.0
,4.205128205128205,0.1675213675213675,,0.1106612685560054,0.46153846153846156,39,1.0
,3.6,0.6293333333333333,,0.15,1.0,25,1.0
,3.76,0.6666666666666665,,0.15666666666666668,1.16,25,1.0
,3.4615384615384617,0.6115384615384616,,0.13846153846153847,0.9230769230769231,26,1.0
,3.769230769230769,0.23141025641025645,,0.07390648567119155,0.5,52,1.0
,4.195121951219512,0.5616724738675957,,0.1048780487804878,1.1951219512195121,41,1.0
,3.6444444444444444,0.6459259259259258,,0.08282828282828283,1.0444444444444445,45,1.0
,4.129032258064516,0.3903225806451614,,0.13763440860215054,0.8064516129032258,31,1.0
,3.5384615384615383,0.6179487179487181,,0.14153846153846153,0.9615384615384616,26,1.0
,3.6923076923076925,0.6538461538461539,,0.1476923076923077,1.1153846153846154,26,1.0
,3.8076923076923075,0.25512820512820517,,0.0746606334841629,0.5576923076923077,52,1.0
,3.72,0.21066666666666667,,0.07591836734693877,0.42,50,1.0
,3.526315789473684,0.25087719298245614,,0.0953058321479374,0.3684210526315789,38,1.0
,3.6216216216216215,0.21531531531531534,,0.1006006006006006,0.40540540540540543,37,1.0
,3.8518518518518516,0.6234567901234568,,0.14814814814814814,1.1481481481481481,27,1.0
,3.793103448275862,0.650574712643678,,0.1354679802955665,1.1379310344827587,29,1.0
,3.3333333333333335,0.05644841269841269,,0.07092198581560284,0.10416666666666667,48,1.0
,3.7,0.22000000000000003,,0.09487179487179487,0.375,40,1.0
,3.5789473684210527,0.6877192982456141,,0.19883040935672514,1.0,19,1.0
,4.714285714285714,0.5214285714285716,,0.3626373626373626,1.4285714285714286,14,1.0
,4.769230769230769,0.5179487179487179,,0.3974358974358974,1.4615384615384615,13,1.0
,5.230769230769231,0.5498168498168499,,0.4358974358974359,1.9230769230769231,13,1.0
,3.8636363636363638,0.15378787878787875,,0.08985200845665962,0.36363636363636365,44,1.0
,3.466666666666667,0.35185185185185186,,0.07878787878787878,0.4888888888888889,45,1.0
,3.5652173913043477,0.42246376811594205,,0.07922705314009662,0.6521739130434783,46,1.0
,3.3617021276595747,0.2758865248226951,,0.0730804810360777,0.3829787234042553,47,1.0
,3.4893617021276597,0.3028368794326242,,0.07585568917668825,0.48936170212765956,47,1.0
,4.285714285714286,0.3285714285714287,,0.10452961672473868,0.7380952380952381,42,1.0
,4.313725490196078,0.23790849673202613,,0.08627450980392157,0.6274509803921569,51,1.0
,3.7777777777777777,0.5629629629629631,,0.1452991452991453,0.9629629629629629,27,1.0
,3.8518518518518516,0.5197530864197529,,0.14814814814814814,0.9629629629629629,27,1.0
,3.433333333333333,0.13722222222222222,,0.05819209039548023,0.26666666666666666,60,1.0
,3.7857142857142856,0.5511904761904762,,0.1402116402116402,0.9285714285714286,28,1.0
,3.9473684210526314,0.5818295739348369,,0.10668563300142248,1.0789473684210527,38,1.0
,4.608695652173913,0.5389233954451346,,0.20948616600790515,1.434782608695652,23,1.0
,4.111111111111111,0.4555555555555556,,0.24183006535947713,1.0,18,1.0
,4.311111111111111,0.3755555555555556,,0.09797979797979799,0.9111111111111111,45,1.0
,4.285714285714286,0.5984126984126983,,0.21428571428571427,1.380952380952381,21,1.0
,4.057142857142857,0.669795918367347,,0.11932773109243698,1.3428571428571427,35,1.0
,4.25,0.5819444444444444,,0.18478260869565216,1.2916666666666667,24,1.0
,4.0,0.603174603174603,,0.2,1.1904761904761905,21,1.0
,4.0,0.5643990929705215,,0.2,1.0952380952380953,21,1.0
,4.0,0.5010752688172042,,0.13333333333333333,1.0,31,1.0
,4.148148148148148,0.554320987654321,,0.15954415954415954,1.1851851851851851,27,1.0
,3.843137254901961,0.2562091503267974,,0.07686274509803921,0.5098039215686274,51,1.0
,4.333333333333333,0.517989417989418,,0.12380952380952381,1.1666666666666667,36,1.0
,3.130434782608696,0.11666666666666664,,0.06956521739130435,0.2826086956521739,46,1.0
,4.384615384615385,0.3226190476190477,,0.08597285067873303,1.0192307692307692,52,1.0
,4.090909090909091,0.24913419913419907,,0.09513742071881606,0.7272727272727273,44,1.0
,4.044444444444444,0.2771957671957673,,0.09191919191919191,0.7555555555555555,45,1.0
,4.461538461538462,0.31726190476190474,,0.08748114630467571,1.0576923076923077,52,1.0
,3.6363636363636362,0.15896103896103894,,0.06734006734006734,0.36363636363636365,55,1.0
,3.7254901960784315,0.10597572362278246,,0.07450980392156863,0.23529411764705882,51,1.0
,3.3191489361702127,0.09549138804457953,,0.07215541165587419,0.1702127659574468,47,1.0
